r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
82,129,10,110,26,74,71,15,9,8,False
41,59,53,98,79,56,26,90,112,35,True
58,51,10,96,71,120,64,67,97,86,False
71,114,58,55,1,41,129,26,82,14,False
48,86,30,43,16,4,55,22,26,20,True
138,29,75,123,93,70,14,90,20,21,True
48,104,71,69,22,46,40,32,129,93,False
120,26,3,49,63,100,113,92,91,81,False
22,49,12,20,105,26,14,123,39,114,False
98,96,26,89,49,78,91,136,13,20,False
63,106,107,47,100,15,136,80,43,20,True
41,21,14,123,22,65,12,76,105,137,False
66,1,21,126,23,20,56,26,96,63,True
100,106,48,83,33,53,46,49,136,21,False
76,62,18,66,112,96,13,95,26,105,True
93,74,26,96,100,64,123,41,120,92,False
93,20,71,58,59,121,65,41,106,69,True
41,71,20,101,74,82,123,26,21,47,False
120,72,92,41,98,45,49,13,96,93,True
106,13,65,121,129,20,21,28,120,73,False
121,39,49,83,89,45,13,14,3,41,False
94,98,58,86,19,93,49,20,69,45,False
82,86,39,114,94,93,83,22,2,59,True
13,129,5,26,93,44,20,48,90,123,True
44,96,54,90,31,71,93,21,53,13,False
44,74,65,14,22,2,53,91,19,10,True
44,26,55,98,94,14,27,106,46,92,True
129,50,74,82,14,44,53,20,39,123,False
42,40,112,65,17,44,123,43,93,39,False
27,2,76,93,123,44,21,53,49,46,True
72,96,63,26,23,9,129,113,33,48,True
9,72,106,65,69,62,104,123,89,33,True
15,54,33,96,26,72,69,14,110,39,True
65,69,10,114,13,89,86,97,33,17,True
120,37,33,19,95,51,49,58,9,114,True
93,59,69,20,86,89,66,106,41,123,True
137,25,113,82,66,59,123,18,105,103,False
65,14,58,1,76,93,29,37,86,13,True
94,74,55,5,71,20,106,48,69,136,True
56,123,29,20,49,70,96,13,66,86,False
13,96,20,123,72,83,82,69,21,33,False
138,29,75,123,93,70,14,90,20,21,True
129,58,112,41,17,89,69,13,123,53,True
69,20,49,48,104,12,86,68,71,106,False
93,20,98,112,45,82,86,123,21,49,False
112,34,136,98,21,48,87,96,20,39,True
112,74,82,48,20,78,86,7,26,95,True
95,86,2,123,103,48,126,85,82,78,False
1,65,105,28,47,93,40,26,13,102,False
43,31,74,10,114,38,90,105,20,1,False
98,19,55,1,58,114,105,113,49,48,True
29,120,95,69,65,93,53,136,86,82,True
5,49,31,82,15,29,66,20,7,95,False
41,88,49,59,20,105,106,96,65,93,False
110,41,49,26,113,10,55,14,20,98,True
49,123,58,97,25,95,28,120,86,66,False
98,113,49,58,123,15,86,96,105,82,False
113,123,62,129,90,126,40,89,105,98,False
82,13,123,20,112,21,41,106,105,100,True
96,66,86,21,25,120,112,49,105,73,False
48,112,136,17,40,12,62,13,64,56,False
41,40,7,76,2,94,66,86,106,96,True
121,135,85,92,48,105,22,21,5,98,False
41,14,58,129,120,29,123,26,13,94,False
137,65,95,98,26,46,49,106,138,58,False
1,55,65,66,49,82,3,86,73,57,False
18,96,74,26,5,86,20,46,87,97,True
22,100,26,93,49,48,112,20,80,59,True
88,48,65,74,49,21,83,98,96,86,False
73,5,17,86,96,106,48,105,45,55,True
97,66,96,105,95,5,123,112,120,82,False
94,26,88,13,43,48,59,105,27,97,True
123,91,7,93,129,82,126,121,20,135,False
18,26,13,65,96,113,86,9,98,135,True
41,7,39,101,33,65,20,47,9,18,False
138,20,14,3,102,22,112,123,18,40,True
80,86,98,5,14,76,123,49,93,79,True
89,19,14,74,20,120,26,79,102,93,False
1,65,105,28,47,93,40,26,13,102,False
63,27,26,62,14,82,123,126,100,86,True
95,98,121,45,71,25,58,14,47,21,False
98,19,55,1,58,114,105,113,49,48,True
41,40,74,71,20,106,18,33,55,105,True
123,41,19,17,79,65,85,74,45,10,False
136,30,113,55,93,137,112,135,48,26,True
82,86,135,28,48,49,5,120,105,1,True
18,97,106,33,21,86,93,20,129,35,True
22,65,94,129,20,49,110,97,86,48,True
13,94,45,49,65,97,22,10,105,72,True
123,76,58,129,82,120,40,113,20,98,False
13,112,86,96,46,94,83,9,98,39,True
48,49,33,14,114,89,29,69,53,19,False
43,100,121,126,94,46,97,123,114,26,False
74,97,65,105,18,39,20,53,42,69,True
15,97,123,58,10,98,87,107,92,95,True
46,27,74,49,26,71,53,34,41,69,True
46,112,13,2,84,104,123,58,93,102,False
94,101,97,106,66,69,51,120,48,33,False
102,105,74,123,96,46,64,97,32,100,True
18,55,45,11,86,23,65,20,137,95,False
17,105,71,48,100,10,21,114,137,41,False
113,123,129,128,96,69,26,20,74,18,False
73,79,19,106,98,45,135,113,33,89,True
54,7,90,83,13,5,135,89,79,35,False
94,86,97,13,9,41,68,19,49,74,False
48,20,65,90,129,32,73,80,71,93,True
47,29,86,5,49,87,60,112,98,46,True
18,17,65,78,9,72,129,136,8,120,True
98,88,95,112,33,13,82,20,67,72,True
93,19,120,69,45,41,106,3,21,87,True
121,129,33,126,22,95,73,120,105,106,False
106,49,86,33,90,58,20,129,94,120,False
72,96,63,26,23,9,129,113,33,48,True
33,60,7,13,41,90,20,123,49,73,False
17,29,58,49,33,120,64,123,67,137,True
93,129,47,9,19,25,29,105,136,95,True
65,69,10,114,13,89,86,97,33,17,True
105,8,97,112,80,71,19,26,10,78,False
135,70,29,121,119,41,110,90,47,19,False
49,28,106,45,121,46,97,95,65,123,False
40,49,80,86,10,93,26,71,56,46,True
65,111,47,48,43,102,26,13,41,66,True
19,37,1,26,97,91,74,60,48,45,False
19,66,43,74,41,120,21,30,123,18,True
82,51,48,129,105,114,45,17,39,40,True
66,41,129,74,119,21,58,39,20,26,True
49,79,93,78,66,50,48,105,71,55,True
70,138,47,102,33,10,83,86,13,96,True
110,41,49,26,113,10,55,14,20,98,True
49,123,58,97,25,95,28,120,86,66,False
93,65,58,98,90,82,14,110,49,120,True
95,49,33,129,65,59,20,136,112,114,False
49,45,20,106,93,105,46,13,129,26,True
46,25,114,65,110,32,98,69,53,123,False
13,39,31,28,66,23,128,95,98,69,False
13,30,129,136,70,120,102,79,63,53,False
22,129,123,26,73,29,21,121,126,67,True
49,33,59,111,100,120,64,23,71,25,True
3,13,1,14,136,114,20,123,48,2,False
110,28,73,51,17,69,5,53,49,113,False
97,20,53,129,49,114,30,74,87,82,True
25,68,45,128,129,13,65,97,105,18,False
46,8,48,33,65,72,20,55,13,86,True
39,72,136,73,36,48,14,112,120,100,False
137,25,113,82,66,59,123,18,105,103,False
15,66,3,41,63,98,94,90,17,21,True
109,29,105,19,13,28,106,123,33,48,True
69,48,72,105,17,53,14,106,88,82,True
112,83,48,14,59,33,137,13,93,114,True
49,123,41,111,23,20,21,43,86,29,False
114,86,20,49,69,129,121,89,3,32,True
21,13,85,95,112,33,93,120,128,19,True
33,54,120,128,123,15,90,72,91,7,False
89,63,33,97,26,120,112,41,58,21,False
48,96,90,20,123,41,66,98,129,65,True
80,9,2,45,41,138,72,20,29,13,False
97,66,96,105,95,5,123,112,120,82,False
82,59,65,33,19,73,9,46,26,90,True
9,72,106,65,69,62,104,123,89,33,True
49,72,50,95,17,98,66,21,20,6,True
39,120,45,9,49,21,76,19,1,20,False
89,13,69,78,45,65,21,105,46,41,True
46,14,48,69,20,6,102,74,128,100,True
114,39,25,21,112,10,20,26,80,13,False
69,39,74,114,14,71,90,48,129,11,True
136,123,6,106,17,59,26,113,74,69,False
100,86,102,114,76,20,62,120,49,4,False
23,86,71,102,21,18,119,69,65,97,False
91,95,13,136,19,14,102,94,40,121,False
25,21,71,2,14,114,20,112,19,102,False
14,58,49,63,97,100,73,21,39,137,True
17,114,21,121,109,6,69,26,53,106,False
31,101,113,97,120,53,39,129,48,123,False
53,62,55,25,1,84,112,49,26,17,True
69,39,100,90,10,20,7,97,15,98,False
22,129,123,26,73,29,21,121,126,67,True
46,14,48,69,20,6,102,74,128,100,True
25,45,26,10,129,14,5,19,106,102,True
1,74,106,20,97,56,26,69,112,39,False
106,53,69,3,21,23,20,74,48,123,True
23,105,22,65,94,49,74,121,86,69,True
1,64,19,22,47,25,98,20,29,105,False
55,58,49,51,1,18,47,20,90,65,True
25,105,55,88,41,29,40,20,97,63,False
96,58,20,10,13,48,123,21,83,107,True
93,5,28,106,123,97,13,114,65,58,False
65,49,96,95,105,55,110,62,46,82,True
106,26,10,29,20,98,48,66,113,86,True
19,13,21,10,110,98,126,3,41,100,True
21,107,40,95,33,18,88,9,57,39,True
21,33,65,48,29,73,20,98,123,23,True
25,105,55,88,41,29,40,20,97,63,False
10,114,103,106,28,102,100,93,13,20,False
48,5,22,135,128,113,49,86,69,33,True
13,66,65,69,44,21,88,12,20,90,False
69,109,20,110,90,33,25,78,123,93,True
106,66,10,60,5,80,121,136,41,13,False
47,20,21,7,74,65,48,34,49,105,True
106,97,121,75,25,107,1,26,110,49,True
88,20,47,82,93,14,87,86,95,126,True
15,61,1,105,114,128,110,96,88,95,True
97,66,96,105,95,5,123,112,120,82,False
93,26,59,97,123,28,86,110,33,49,False
41,136,3,96,113,138,48,65,128,33,False
70,20,49,128,22,110,112,89,106,136,True
82,26,49,58,76,39,55,41,5,114,False
114,21,41,33,98,110,19,80,32,1,True
15,106,129,20,113,41,26,45,123,78,False
46,20,49,80,19,90,26,33,5,48,False
32,26,83,61,7,59,5,96,101,93,False
65,61,56,49,82,20,136,16,89,98,False
114,121,137,19,110,69,113,105,14,138,False
98,76,86,46,88,114,123,106,31,129,False
18,80,87,123,96,70,35,20,26,98,True
18,80,87,123,96,70,35,20,26,98,True
110,28,73,51,17,69,5,53,49,113,False
107,105,9,95,129,10,26,27,31,96,True
16,123,25,38,105,69,45,120,82,86,False
11,14,60,13,21,49,80,105,45,137,False
94,29,71,120,79,82,88,17,65,53,False
45,71,86,93,49,113,5,8,101,21,True
49,53,89,105,65,13,62,1,123,47,True
39,111,112,95,137,19,89,58,47,113,False
110,113,28,93,123,62,45,17,49,94,False
48,5,22,135,128,113,49,86,69,33,True
13,47,20,71,93,137,58,65,89,35,True
96,58,113,92,21,120,93,26,97,114,False
120,37,33,19,95,51,49,58,9,114,True
138,56,49,58,43,120,14,78,46,84,False
41,72,129,114,65,88,121,14,137,89,True
82,129,10,110,26,74,71,15,9,8,False
41,59,53,98,79,56,26,90,112,35,True
58,51,10,96,71,120,64,67,97,86,False
71,114,58,55,1,41,129,26,82,14,False
48,86,30,43,16,4,55,22,26,20,True
138,29,75,123,93,70,14,90,20,21,True
48,104,71,69,22,46,40,32,129,93,False
120,26,3,49,63,100,113,92,91,81,False
22,49,12,20,105,26,14,123,39,114,False
121,96,1,86,49,89,9,57,26,47,False
98,96,26,89,49,78,91,136,13,20,False
63,106,107,47,100,15,136,80,43,20,True
41,21,14,123,22,65,12,76,105,137,False
66,1,21,126,23,20,56,26,96,63,True
100,106,48,83,33,53,46,49,136,21,False
76,62,18,66,112,96,13,95,26,105,True
93,74,26,96,100,64,123,41,120,92,False
93,20,71,58,59,121,65,41,106,69,True
41,71,20,101,74,82,123,26,21,47,False
120,72,92,41,98,45,49,13,96,93,True
106,13,65,121,129,20,21,28,120,73,False
121,39,49,83,89,45,13,14,3,41,False
94,98,58,86,19,93,49,20,69,45,False
82,86,39,114,94,93,83,22,2,59,True
69,123,26,62,72,44,33,54,63,13,False
13,129,5,26,93,44,20,48,90,123,True
44,96,54,90,31,71,93,21,53,13,False
44,74,65,14,22,2,53,91,19,10,True
44,26,55,98,94,14,27,106,46,92,True
129,50,74,82,14,44,53,20,39,123,False
42,40,112,65,17,44,123,43,93,39,False
27,2,76,93,123,44,21,53,49,46,True
72,96,63,26,23,9,129,113,33,48,True
9,72,106,65,69,62,104,123,89,33,True
15,54,33,96,26,72,69,14,110,39,True
65,69,10,114,13,89,86,97,33,17,True
120,37,33,19,95,51,49,58,9,114,True
93,59,69,20,86,89,66,106,41,123,True
137,25,113,82,66,59,123,18,105,103,False
65,14,58,1,76,93,29,37,86,13,True
94,74,55,5,71,20,106,48,69,136,True
56,123,29,20,49,70,96,13,66,86,False
13,96,20,123,72,83,82,69,21,33,False
138,29,75,123,93,70,14,90,20,21,True
129,58,112,41,17,89,69,13,123,53,True
69,20,49,48,104,12,86,68,71,106,False
93,20,98,112,45,82,86,123,21,49,False
112,34,136,98,21,48,87,96,20,39,True
112,74,82,48,20,78,86,7,26,95,True
95,86,2,123,103,48,126,85,82,78,False
1,65,105,28,47,93,40,26,13,102,False
43,31,74,10,114,38,90,105,20,1,False
98,19,55,1,58,114,105,113,49,48,True
29,120,95,69,65,93,53,136,86,82,True
5,49,31,82,15,29,66,20,7,95,False
41,88,49,59,20,105,106,96,65,93,False
110,41,49,26,113,10,55,14,20,98,True
49,123,58,97,25,95,28,120,86,66,False
98,113,49,58,123,15,86,96,105,82,False
113,123,62,129,90,126,40,89,105,98,False
82,13,123,20,112,21,41,106,105,100,True
96,66,86,21,25,120,112,49,105,73,False
48,112,136,17,40,12,62,13,64,56,False
41,40,7,76,2,94,66,86,106,96,True
121,135,85,92,48,105,22,21,5,98,False
41,14,58,129,120,29,123,26,13,94,False
137,65,95,98,26,46,49,106,138,58,False
1,55,65,66,49,82,3,86,73,57,False
18,96,74,26,5,86,20,46,87,97,True
22,100,26,93,49,48,112,20,80,59,True
88,48,65,74,49,21,83,98,96,86,False
73,5,17,86,96,106,48,105,45,55,True
97,66,96,105,95,5,123,112,120,82,False
94,26,88,13,43,48,59,105,27,97,True
123,91,7,93,129,82,126,121,20,135,False
18,26,13,65,96,113,86,9,98,135,True
41,7,39,101,33,65,20,47,9,18,False
138,20,14,3,102,22,112,123,18,40,True
80,86,98,5,14,76,123,49,93,79,True
89,19,14,74,20,120,26,79,102,93,False
1,65,105,28,47,93,40,26,13,102,False
95,98,121,45,71,25,58,14,47,21,False
98,19,55,1,58,114,105,113,49,48,True
41,40,74,71,20,106,18,33,55,105,True
123,41,19,17,79,65,85,74,45,10,False
136,30,113,55,93,137,112,135,48,26,True
82,86,135,28,48,49,5,120,105,1,True
18,97,106,33,21,86,93,20,129,35,True
17,21,105,129,70,13,96,1,20,86,True
22,65,94,129,20,49,110,97,86,48,True
13,94,45,49,65,97,22,10,105,72,True
123,76,58,129,82,120,40,113,20,98,False
63,5,69,90,21,6,14,23,135,74,True
13,112,86,96,46,94,83,9,98,39,True
48,49,33,14,114,89,29,69,53,19,False
43,100,121,126,94,46,97,123,114,26,False
74,97,65,105,18,39,20,53,42,69,True
15,97,123,58,10,98,87,107,92,95,True
46,27,74,49,26,71,53,34,41,69,True
46,112,13,2,84,104,123,58,93,102,False
94,101,97,106,66,69,51,120,48,33,False
102,105,74,123,96,46,64,97,32,100,True
18,55,45,11,86,23,65,20,137,95,False
17,105,71,48,100,10,21,114,137,41,False
113,123,129,128,96,69,26,20,74,18,False
106,53,69,3,21,23,20,74,48,123,True
23,105,22,65,94,49,74,121,86,69,True
1,64,19,22,47,25,98,20,29,105,False
55,58,49,51,1,18,47,20,90,65,True
25,105,55,88,41,29,40,20,97,63,False
96,58,20,10,13,48,123,21,83,107,True
93,5,28,106,123,97,13,114,65,58,False
65,49,96,95,105,55,110,62,46,82,True
106,26,10,29,20,98,48,66,113,86,True
19,13,21,10,110,98,126,3,41,100,True
21,107,40,95,33,18,88,9,57,39,True
21,33,65,48,29,73,20,98,123,23,True
25,105,55,88,41,29,40,20,97,63,False
10,114,103,106,28,102,100,93,13,20,False
33,11,41,123,121,13,58,20,1,7,False
48,5,22,135,128,113,49,86,69,33,True
13,66,65,69,44,21,88,12,20,90,False
69,109,20,110,90,33,25,78,123,93,True
106,53,69,3,21,23,20,74,48,123,True
23,105,22,65,94,49,74,121,86,69,True
1,64,19,22,47,25,98,20,29,105,False
55,58,49,51,1,18,47,20,90,65,True
25,105,55,88,41,29,40,20,97,63,False
96,58,20,10,13,48,123,21,83,107,True
93,5,28,106,123,97,13,114,65,58,False
65,49,96,95,105,55,110,62,46,82,True
106,26,10,29,20,98,48,66,113,86,True
19,13,21,10,110,98,126,3,41,100,True
21,107,40,95,33,18,88,9,57,39,True
21,33,65,48,29,73,20,98,123,23,True
25,105,55,88,41,29,40,20,97,63,False
10,114,103,106,28,102,100,93,13,20,False
33,11,41,123,121,13,58,20,1,7,False
48,5,22,135,128,113,49,86,69,33,True
13,66,65,69,44,21,88,12,20,90,False
69,109,20,110,90,33,25,78,123,93,True
74,47,123,136,48,41,90,121,49,105,True
106,66,10,60,5,80,121,136,41,13,False
47,20,21,7,74,65,48,34,49,105,True
106,97,121,75,25,107,1,26,110,49,True
88,20,47,82,93,14,87,86,95,126,True
15,61,1,105,114,128,110,96,88,95,True
97,66,96,105,95,5,123,112,120,82,False
93,26,59,97,123,28,86,110,33,49,False
41,136,3,96,113,138,48,65,128,33,False
70,20,49,128,22,110,112,89,106,136,True
82,26,49,58,76,39,55,41,5,114,False
114,21,41,33,98,110,19,80,32,1,True
15,106,129,20,113,41,26,45,123,78,False
46,20,49,80,19,90,26,33,5,48,False
32,26,83,61,7,59,5,96,101,93,False
65,61,56,49,82,20,136,16,89,98,False
114,121,137,19,110,69,113,105,14,138,False
98,76,86,46,88,114,123,106,31,129,False
18,80,87,123,96,70,35,20,26,98,True
18,80,87,123,96,70,35,20,26,98,True
110,28,73,51,17,69,5,53,49,113,False
107,105,9,95,129,10,26,27,31,96,True
16,123,25,38,105,69,45,120,82,86,False
11,14,60,13,21,49,80,105,45,137,False
94,29,71,120,79,82,88,17,65,53,False
45,71,86,93,49,113,5,8,101,21,True
49,53,89,105,65,13,62,1,123,47,True
39,111,112,95,137,19,89,58,47,113,False
110,113,28,93,123,62,45,17,49,94,False
48,5,22,135,128,113,49,86,69,33,True
13,47,20,71,93,137,58,65,89,35,True
96,58,113,92,21,120,93,26,97,114,False
120,37,33,19,95,51,49,58,9,114,True
138,56,49,58,43,120,14,78,46,84,False
41,72,129,114,65,88,121,14,137,89,True
82,129,10,110,26,74,71,15,9,8,False
41,59,53,98,79,56,26,90,112,35,True
58,51,10,96,71,120,64,67,97,86,False
71,114,58,55,1,41,129,26,82,14,False
48,86,30,43,16,4,55,22,26,20,True
138,29,75,123,93,70,14,90,20,21,True
48,104,71,69,22,46,40,32,129,93,False
120,26,3,49,63,100,113,92,91,81,False
22,49,12,20,105,26,14,123,39,114,False
121,96,1,86,49,89,9,57,26,47,False
98,96,26,89,49,78,91,136,13,20,False
63,106,107,47,100,15,136,80,43,20,True
41,21,14,123,22,65,12,76,105,137,False
66,1,21,126,23,20,56,26,96,63,True
100,106,48,83,33,53,46,49,136,21,False
76,62,18,66,112,96,13,95,26,105,True
93,74,26,96,100,64,123,41,120,92,False
93,20,71,58,59,121,65,41,106,69,True
41,71,20,101,74,82,123,26,21,47,False
120,72,92,41,98,45,49,13,96,93,True
106,13,65,121,129,20,21,28,120,73,False
121,39,49,83,89,45,13,14,3,41,False
94,98,58,86,19,93,49,20,69,45,False
82,86,39,114,94,93,83,22,2,59,True
69,123,26,62,72,44,33,54,63,13,False
13,129,5,26,93,44,20,48,90,123,True
44,96,54,90,31,71,93,21,53,13,False
44,74,65,14,22,2,53,91,19,10,True
44,26,55,98,94,14,27,106,46,92,True
129,50,74,82,14,44,53,20,39,123,False
42,40,112,65,17,44,123,43,93,39,False
27,2,76,93,123,44,21,53,49,46,True
72,96,63,26,23,9,129,113,33,48,True
9,72,106,65,69,62,104,123,89,33,True
15,54,33,96,26,72,69,14,110,39,True
65,69,10,114,13,89,86,97,33,17,True
120,37,33,19,95,51,49,58,9,114,True
93,59,69,20,86,89,66,106,41,123,True
137,25,113,82,66,59,123,18,105,103,False
65,14,58,1,76,93,29,37,86,13,True
94,74,55,5,71,20,106,48,69,136,True
56,123,29,20,49,70,96,13,66,86,False
13,96,20,123,72,83,82,69,21,33,False
138,29,75,123,93,70,14,90,20,21,True
129,58,112,41,17,89,69,13,123,53,True
69,20,49,48,104,12,86,68,71,106,False
93,20,98,112,45,82,86,123,21,49,False
112,34,136,98,21,48,87,96,20,39,True
112,74,82,48,20,78,86,7,26,95,True
95,86,2,123,103,48,126,85,82,78,False
1,65,105,28,47,93,40,26,13,102,False
43,31,74,10,114,38,90,105,20,1,False
98,19,55,1,58,114,105,113,49,48,True
29,120,95,69,65,93,53,136,86,82,True
5,49,31,82,15,29,66,20,7,95,False
41,88,49,59,20,105,106,96,65,93,False
110,41,49,26,113,10,55,14,20,98,True
49,123,58,97,25,95,28,120,86,66,False
98,113,49,58,123,15,86,96,105,82,False
113,123,62,129,90,126,40,89,105,98,False
82,13,123,20,112,21,41,106,105,100,True
96,66,86,21,25,120,112,49,105,73,False
48,112,136,17,40,12,62,13,64,56,False
41,40,7,76,2,94,66,86,106,96,True
121,135,85,92,48,105,22,21,5,98,False
41,14,58,129,120,29,123,26,13,94,False
137,65,95,98,26,46,49,106,138,58,False
1,55,65,66,49,82,3,86,73,57,False
18,96,74,26,5,86,20,46,87,97,True
22,100,26,93,49,48,112,20,80,59,True
88,48,65,74,49,21,83,98,96,86,False
73,5,17,86,96,106,48,105,45,55,True
97,66,96,105,95,5,123,112,120,82,False
94,26,88,13,43,48,59,105,27,97,True
123,91,7,93,129,82,126,121,20,135,False
18,26,13,65,96,113,86,9,98,135,True
41,7,39,101,33,65,20,47,9,18,False
138,20,14,3,102,22,112,123,18,40,True
80,86,98,5,14,76,123,49,93,79,True
89,19,14,74,20,120,26,79,102,93,False
1,65,105,28,47,93,40,26,13,102,False
63,27,26,62,14,82,123,126,100,86,True
95,98,121,45,71,25,58,14,47,21,False
98,19,55,1,58,114,105,113,49,48,True
41,40,74,71,20,106,18,33,55,105,True
123,41,19,17,79,65,85,74,45,10,False
136,30,113,55,93,137,112,135,48,26,True
82,86,135,28,48,49,5,120,105,1,True
18,97,106,33,21,86,93,20,129,35,True
32,26,19,106,15,49,105,137,53,93,False
17,21,105,129,70,13,96,1,20,86,True
22,65,94,129,20,49,110,97,86,48,True
13,94,45,49,65,97,22,10,105,72,True
123,76,58,129,82,120,40,113,20,98,False
63,5,69,90,21,6,14,23,135,74,True
13,112,86,96,46,94,83,9,98,39,True
48,49,33,14,114,89,29,69,53,19,False
43,100,121,126,94,46,97,123,114,26,False
74,97,65,105,18,39,20,53,42,69,True
15,97,123,58,10,98,87,107,92,95,True
46,27,74,49,26,71,53,34,41,69,True
46,112,13,2,84,104,123,58,93,102,False
94,101,97,106,66,69,51,120,48,33,False
102,105,74,123,96,46,64,97,32,100,True
18,55,45,11,86,23,65,20,137,95,False
17,105,71,48,100,10,21,114,137,41,False
113,123,129,128,96,69,26,20,74,18,False
98,88,95,112,33,13,82,20,67,72,True
93,19,120,69,45,41,106,3,21,87,True
121,129,33,126,22,95,73,120,105,106,False
106,49,86,33,90,58,20,129,94,120,False
72,96,63,26,23,9,129,113,33,48,True
33,60,7,13,41,90,20,123,49,73,False
17,29,58,49,33,120,64,123,67,137,True
93,129,47,9,19,25,29,105,136,95,True
65,69,10,114,13,89,86,97,33,17,True
13,86,14,73,63,47,100,1,88,82,False
105,8,97,112,80,71,19,26,10,78,False
135,70,29,121,119,41,110,90,47,19,False
49,28,106,45,121,46,97,95,65,123,False
40,49,80,86,10,93,26,71,56,46,True
65,111,47,48,43,102,26,13,41,66,True
19,37,1,26,97,91,74,60,48,45,False
19,66,43,74,41,120,21,30,123,18,True
82,51,48,129,105,114,45,17,39,40,True
66,41,129,74,119,21,58,39,20,26,True
49,79,93,78,66,50,48,105,71,55,True
70,138,47,102,33,10,83,86,13,96,True
110,41,49,26,113,10,55,14,20,98,True
49,123,58,97,25,95,28,120,86,66,False
93,65,58,98,90,82,14,110,49,120,True
95,49,33,129,65,59,20,136,112,114,False
49,45,20,106,93,105,46,13,129,26,True
46,25,114,65,110,32,98,69,53,123,False
13,39,31,28,66,23,128,95,98,69,False
13,30,129,136,70,120,102,79,63,53,False
22,129,123,26,73,29,21,121,126,67,True
49,33,59,111,100,120,64,23,71,25,True
3,13,1,14,136,114,20,123,48,2,False
110,28,73,51,17,69,5,53,49,113,False
97,20,53,129,49,114,30,74,87,82,True
25,68,45,128,129,13,65,97,105,18,False
46,8,48,33,65,72,20,55,13,86,True
39,72,136,73,36,48,14,112,120,100,False
137,25,113,82,66,59,123,18,105,103,False
15,66,3,41,63,98,94,90,17,21,True
109,29,105,19,13,28,106,123,33,48,True
69,48,72,105,17,53,14,106,88,82,True
32,71,33,105,106,112,26,98,47,89,True
96,126,25,39,28,3,137,10,21,13,False
112,83,48,14,59,33,137,13,93,114,True
49,123,41,111,23,20,21,43,86,29,False
114,86,20,49,69,129,121,89,3,32,True
21,13,85,95,112,33,93,120,128,19,True
33,54,120,128,123,15,90,72,91,7,False
89,63,33,97,26,120,112,41,58,21,False
48,96,90,20,123,41,66,98,129,65,True
80,9,2,45,41,138,72,20,29,13,False
97,66,96,105,95,5,123,112,120,82,False
82,59,65,33,19,73,9,46,26,90,True
9,72,106,65,69,62,104,123,89,33,True
49,72,50,95,17,98,66,21,20,6,True
39,120,45,9,49,21,76,19,1,20,False
89,13,69,78,45,65,21,105,46,41,True
46,14,48,69,20,6,102,74,128,100,True
114,39,25,21,112,10,20,26,80,13,False
69,39,74,114,14,71,90,48,129,11,True
136,123,6,106,17,59,26,113,74,69,False
100,86,102,114,76,20,62,120,49,4,False
23,86,71,102,21,18,119,69,65,97,False
91,95,13,136,19,14,102,94,40,121,False
25,21,71,2,14,114,20,112,19,102,False
14,58,49,63,97,100,73,21,39,137,True
17,114,21,121,109,6,69,26,53,106,False
3,82,49,62,46,98,20,99,94,114,True
31,101,113,97,120,53,39,129,48,123,False
53,62,55,25,1,84,112,49,26,17,True
69,39,100,90,10,20,7,97,15,98,False
22,129,123,26,73,29,21,121,126,67,True
46,14,48,69,20,6,102,74,128,100,True
